ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1202B_N,P1202B_DEP_COD,P1202B_DEP,P1202B_PROV_COD,P1202B_PROV,P1202B_DIST_COD,P1202B_DIST,P1202B_CANT,OMICAP1200A
2021,25,UCAYALI,01,CORONEL PORTILLO,03,IPARIA,10549,00022,3,1,3,7,23.7893772893773,1, ,1,0,0,1,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,1, 
2021,25,UCAYALI,01,CORONEL PORTILLO,03,IPARIA,10552,00018,2,1,3,7,23.7893772893773,1, ,1,0,0,1,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,1, 
2021,25,UCAYALI,02,ATALAYA,03,TAHUANÍA,10561,00055,7,1,3,7,23.7893772893773,1, ,1,0,0,1,25,UCAYALI,01,CORONEL PORTILLO,03,IPARIA,2, 
2021,25,UCAYALI,02,ATALAYA,03,TAHUANÍA,10562,00153,14,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,1, 
2021,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00093,9,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,03,HUARIACA,1, 
2021,19,PASCO,01,PASCO,06,PALLANCHACRA,10659,00013,2,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,1, 
2021,19,PASCO,01,PASCO,06,PALLANCHACRA,10659,00068,9,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,1, 
2021,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00197,14,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,03,HUARIACA,2, 
2021,19,PASCO,01,PASCO,02,HUACHON,10672,00001,1,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,1, 
2021,19,PASCO,01,PASCO,02,HUACHON,10678,00059,4,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,10,TICLACAYAN,6, 
2021,19,PASCO,01,PASCO,05,NINACACA,10712,00018,4,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,1, 
2021,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10728,00119,14,1,2,5,23.3119047619048,1, ,1,0,0,1,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,3, 
2021,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10731,00085,8,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,13,YANACANCHA,5, 
2021,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10732,00020,2,1,2,5,23.3119047619048,1, ,1,1,0,1,19,PASCO,01,PASCO,13,YANACANCHA,1, 
2021,19,PASCO,03,OXAPAMPA,07,VILLA RICA,10829,00032,4,1,3,7,47.9642857142857,1, ,1,0,0,1,19,PASCO,03,OXAPAMPA,08,CONSTITUCION,1, 
2021,12,JUNÍN,03,CHANCHAMAYO,01,CHANCHAMAYO,11069,00108,14,1,3,7,214.369047619048,1, ,1,1,0,1,12,JUNIN,04,JAUJA,12,JULCAN,3, 
2021,12,JUNÍN,03,CHANCHAMAYO,02,PERENÉ,11105,00043,6,1,3,7,214.369047619048,1, ,1,1,0,1,12,JUNIN,03,CHANCHAMAYO,03,PICHANAQUI,3, 
2021,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11207,00068,11,1,3,7,272.833333333333,1, ,1,1,0,1,12,JUNIN,03,CHANCHAMAYO,05,SAN RAMON,1, 
2021,12,JUNÍN,03,CHANCHAMAYO,03,PICHANAQUI,11210,00110,7,1,3,7,250.097222222222,1, ,1,1,0,1,12,JUNIN,03,CHANCHAMAYO,05,SAN RAMON,1, 
2021,12,JUNÍN,06,SATIPO,07,RÍO NEGRO,11248,00120,11,1,3,7,230.858974358974,1, ,1,1,0,1,12,JUNIN,06,SATIPO,08,RIO TAMBO,1, 
2021,12,JUNÍN,06,SATIPO,07,RÍO NEGRO,11265,00083,13,1,3,7,214.369047619048,1, ,1,1,0,1,12,JUNIN,06,SATIPO,08,RIO TAMBO,1, 
2021,12,JUNÍN,06,SATIPO,08,RÍO TAMBO,11305,00079,8,1,3,7,214.369047619048,1, ,1,1,0,1,12,JUNIN,06,SATIPO,04,MAZAMARI,3, 
2021,12,JUNÍN,04,JAUJA,03,APATA,11489,00020,3,1,2,5,85.0867346938776,1, ,1,1,0,2,12,JUNIN,04,JAUJA,06,CURICACA,7, 
2021,12,JUNÍN,04,JAUJA,03,APATA,11489,00020,3,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,03,APATA,1, 
2021,12,JUNÍN,04,JAUJA,03,APATA,11489,00028,6,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,10,MATAHUASI,1, 
2021,12,JUNÍN,04,JAUJA,03,APATA,11492,00025,6,1,2,5,85.0867346938775,1, ,1,0,0,1,12,JUNIN,04,JAUJA,07,EL MANTARO,4, 
2021,12,JUNÍN,04,JAUJA,03,APATA,11492,00079,14,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,04,ATAURA,10, 
2021,12,JUNÍN,04,JAUJA,07,EL MANTARO,11509,00016,2,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,08,HUAMALI,2, 
2021,12,JUNÍN,04,JAUJA,07,EL MANTARO,11509,00089,9,1,2,5,85.0867346938775,1, ,1,0,0,1,12,JUNIN,04,JAUJA,08,HUAMALI,1, 
2021,12,JUNÍN,04,JAUJA,07,EL MANTARO,11509,00099,12,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,03,APATA,1, 
2021,12,JUNÍN,04,JAUJA,07,EL MANTARO,11509,00117,13,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,28,SAN LORENZO,1, 
2021,12,JUNÍN,04,JAUJA,16,MASMA,11526,00025,3,1,2,5,85.0867346938776,1, ,1,0,0,2,12,JUNIN,04,JAUJA,08,HUAMALI,2, 
2021,12,JUNÍN,04,JAUJA,16,MASMA,11526,00025,3,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,04,JAUJA,04,ATAURA,1, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00022,4,1,2,5,85.0867346938775,1, ,1,0,0,1,12,JUNIN,04,JAUJA,16,MASMA,4, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00062,7,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,18,MOLINOS,1, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00089,10,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,24,PANCAN,3, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00138,14,1,2,5,85.0867346938775,1, ,1,1,0,2,12,JUNIN,04,JAUJA,12,JULCAN,2, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00138,14,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,18,MOLINOS,3, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00138,14,1,2,5,85.0867346938775,1, ,1,1,0,3,12,JUNIN,04,JAUJA,24,PANCAN,3, 
2021,12,JUNÍN,04,JAUJA,10,HUERTAS,11532,00138,14,1,2,5,85.0867346938775,1, ,1,1,0,4,12,JUNIN,04,JAUJA,30,SAUSA,1, 
2021,12,JUNÍN,04,JAUJA,02,ACOLLA,11560,00090,13,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,15,MARCO,1, 
2021,12,JUNÍN,04,JAUJA,02,ACOLLA,11566,00004,1,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,01,JAUJA,2, 
2021,12,JUNÍN,04,JAUJA,02,ACOLLA,11566,00075,9,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,04,JAUJA,01,JAUJA,1, 
2021,12,JUNÍN,04,JAUJA,06,CURICACA,11635,00064,9,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,11,JANJAILLO,12, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11671,00005,1,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,17,MASMA CHICCHE,3, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11671,00016,2,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,06,SATIPO,05,PAMPA HERMOSA,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11671,00023,3,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,17,MASMA CHICCHE,4, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11671,00104,13,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,17,MASMA CHICCHE,2, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00001,1,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00010,2,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,04,JAUJA,03,APATA,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00020,3,1,2,5,85.0867346938776,1, ,0,0,1,1,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,2, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00033,5,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,07,HEROINAS TOLEDO,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00062,9,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00066,10,1,2,5,85.0867346938776,1, ,0,0,1,1,12,JUNIN,04,JAUJA,03,APATA,1, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00086,12,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,12,NUEVE DE JULIO,2, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00091,13,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,1, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00011,2,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,1, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00011,2,1,2,5,85.0867346938775,1, ,1,1,0,2,12,JUNIN,02,CONCEPCION,13,ORCOTUNA,4, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00022,4,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,18, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00122,12,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,7, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00016,2,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00036,5,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,06,SAN JUAN DE ISCOS,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00044,6,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,1, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00060,8,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,5, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00069,9,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00095,14,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,3, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00012,2,1,2,5,91.6318681318681,1, ,1,0,0,1,12,JUNIN,09,CHUPACA,04,HUACHAC,1, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00012,2,1,2,5,91.6318681318681,1, ,1,0,0,2,12,JUNIN,01,HUANCAYO,34,SICAYA,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00021,3,1,2,5,91.6318681318681,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,1, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00050,8,1,2,5,91.6318681318681,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,1, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00059,9,1,2,5,91.6318681318681,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00001,1,1,2,5,148.901785714286,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,1, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00027,5,1,2,5,148.901785714286,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00064,12,1,2,5,148.901785714286,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,00051,9,1,2,5,91.6318681318681,1, ,1,0,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,4, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,00054,10,1,2,5,91.6318681318681,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,14,EL TAMBO,2, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,00057,11,1,2,5,91.6318681318681,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,1, 
2021,12,JUNÍN,09,CHUPACA,06,SAN JUAN DE YSCOS,11819,00041,7,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,1, 
2021,12,JUNÍN,09,CHUPACA,06,SAN JUAN DE YSCOS,11819,00049,9,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,01,CHUPACA,2, 
2021,12,JUNÍN,09,CHUPACA,06,SAN JUAN DE YSCOS,11819,00051,10,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,09,CHUPACA,02,AHUAC,3, 
2021,12,JUNÍN,01,HUANCAYO,28,QUILCAS,11852,00006,2,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,30,SAN JERONIMO DE TUNAN,1, 
2021,12,JUNÍN,01,HUANCAYO,28,QUILCAS,11852,00088,11,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,02,CONCEPCION,07,HEROINAS TOLEDO,8, 
2021,12,JUNÍN,01,HUANCAYO,28,QUILCAS,11852,00092,12,1,2,5,85.0867346938775,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,32,SAÑO,2, 
2021,12,JUNÍN,01,HUANCAYO,28,QUILCAS,11852,00092,12,1,2,5,85.0867346938775,1, ,1,0,0,2,12,JUNIN,01,HUANCAYO,30,SAN JERONIMO DE TUNAN,1, 
2021,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11853,00060,10,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,06,SATIPO,01,SATIPO,2, 
2021,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11853,00084,14,1,2,5,85.0867346938775,1, ,1,0,0,1,12,JUNIN,02,CONCEPCION,03,ANDAMARCA,1, 
2021,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11896,00068,9,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,06,SATIPO,99,MAZAMARI - PANGOA,1, 
2021,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,00015,1,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,06,SATIPO,99,MAZAMARI - PANGOA,1, 
2021,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,00128,13,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,32,SAÑO,1, 
2021,12,JUNÍN,01,HUANCAYO,25,PILCOMAYO,11921,00005,2,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,01,CHUPACA,3, 
2021,12,JUNÍN,01,HUANCAYO,25,PILCOMAYO,11921,00122,13,1,2,5,85.0867346938776,1, ,1,0,0,1,12,JUNIN,01,HUANCAYO,34,SICAYA,2, 
2021,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11927,00084,8,1,2,5,85.0867346938776,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,1, 
2021,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11927,00084,8,1,2,5,85.0867346938776,1, ,1,1,0,2,12,JUNIN,01,HUANCAYO,26,PUCARA,5, 
2021,12,JUNÍN,01,HUANCAYO,21,HUAYUCACHI,11934,00038,5,1,2,5,91.6318681318681,1, ,1,1,0,1,12,JUNIN,09,CHUPACA,01,CHUPACA,2, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00009,1,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,36,VIQUES,1, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00042,5,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,13,CULLHUAS,3, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00060,9,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,13,CULLHUAS,3, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00070,10,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,13,CULLHUAS,4, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00082,12,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,36,VIQUES,5, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00097,13,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,13,CULLHUAS,4, 
2021,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00100,14,1,2,5,85.0867346938775,1, ,1,1,0,1,12,JUNIN,01,HUANCAYO,36,VIQUES,3, 
2021,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00149,13,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,02,BARRANCA,01,BARRANCA,1, 
2021,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00158,14,1,1,2,67.0607142857143,1, ,1,1,0,1,15,LIMA,02,BARRANCA,01,BARRANCA,2, 
2021,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00018,2,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,05,HUALMAY,2, 
2021,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00020,3,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,12,VEGUETA,2, 
2021,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00028,4,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,06,HUAURA,3, 
2021,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00098,10,1,1,2,78.2375,1, ,1,1,0,1,15,LIMA,02,BARRANCA,04,SUPE,3, 
2021,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12026,00113,14,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,08,HUAURA,12,VEGUETA,2, 
2021,15,LIMA,08,HUAURA,06,HUAURA,12106,00001,1,1,1,2,78.2375,1, ,1,1,0,1,15,LIMA,08,HUAURA,11,SAYAN,1, 
2021,15,LIMA,08,HUAURA,06,HUAURA,12109,00086,12,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,02,BARRANCA,04,SUPE,5, 
2021,15,LIMA,08,HUAURA,01,HUACHO,12131,00036,5,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,10,SANTA MARIA,1, 
2021,15,LIMA,08,HUAURA,01,HUACHO,12131,00083,12,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,06,HUAURA,1, 
2021,15,LIMA,08,HUAURA,11,SAYAN,12144,00097,10,1,1,2,67.0607142857143,1, ,1,1,0,1,15,LIMA,08,HUAURA,10,SANTA MARIA,1, 
2021,15,LIMA,08,HUAURA,11,SAYAN,12147,00096,9,1,1,2,78.2375,1, ,1,0,0,1,15,LIMA,08,HUAURA,01,HUACHO,2, 
2021,15,LIMA,06,HUARAL,07,LAMPIAN,12170,00069,5,1,2,5,65.9224489795918,1, ,1,0,0,1,15,LIMA,06,HUARAL,01,HUARAL,1, 
2021,15,LIMA,06,HUARAL,07,LAMPIAN,12170,00072,6,1,2,5,65.9224489795918,1, ,1,0,0,1,15,LIMA,06,HUARAL,06,IHUARI,1, 
2021,15,LIMA,04,CANTA,02,ARAHUAY,12262,00070,9,1,2,5,65.9224489795918,1, ,1,0,0,1,15,LIMA,07,HUAROCHIRI,16,SAN ANTONIO,3, 
2021,15,LIMA,01,LIMA,06,CARABAYLLO,12273,00092,11,1,1,2,130.722222222222,1, ,0,0,1,1,15,LIMA,01,LIMA,19,LURIN,1, 
2021,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00055,9,1,1,2,104.577777777778,1, ,0,1,0,1,15,LIMA,10,YAUYOS,22,OMAS,1, 
2021,15,LIMA,01,LIMA,19,LURIN,12324,00075,10,1,1,2,174.296296296296,1, ,1,1,0,1,15,LIMA,05,CAÑETE,07,IMPERIAL,1, 
2021,15,LIMA,01,LIMA,19,LURIN,12327,00076,8,1,1,2,104.577777777778,1, ,1,1,0,1,15,LIMA,05,CAÑETE,14,SAN LUIS,1, 
2021,15,LIMA,07,HUAROCHIRI,28,SANTA EULALIA,12357,00061,7,1,2,5,65.9224489795918,1, ,1,0,0,1,15,LIMA,07,HUAROCHIRI,03,CALLAHUANCA,1, 
2021,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,00006,1,1,2,5,65.9224489795918,1, ,1,1,0,1,15,LIMA,07,HUAROCHIRI,29,SANTIAGO DE ANCHUCAYA,8, 
2021,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,00030,4,1,2,5,65.9224489795918,1, ,1,1,0,1,15,LIMA,07,HUAROCHIRI,29,SANTIAGO DE ANCHUCAYA,8, 
2021,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12399,00010,3,1,2,5,102.546031746032,1, ,1,0,0,1,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,1, 
2021,15,LIMA,05,CAÑETE,03,CALANGO,12492,00047,8,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,1, 
2021,15,LIMA,05,CAÑETE,09,MALA,12516,00041,8,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,1, 
2021,15,LIMA,05,CAÑETE,09,MALA,12516,00064,12,1,1,2,67.0607142857143,1, ,1,0,0,2,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,3, 
2021,15,LIMA,05,CAÑETE,09,MALA,12516,00064,12,1,1,2,67.0607142857143,1, ,1,0,0,1,15,LIMA,05,CAÑETE,13,SAN ANTONIO,2, 
2021,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12562,00028,5,1,1,2,85.35,1, ,1,0,0,1,15,LIMA,05,CAÑETE,14,SAN LUIS,1, 
2021,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12579,00023,3,1,1,2,72.2192307692308,1, ,1,1,0,1,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,1, 
2021,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00038,5,1,1,2,72.2192307692308,1, ,1,0,0,1,15,LIMA,10,YAUYOS,03,ALLAUCA,1, 
2021,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00091,10,1,1,2,72.2192307692308,1, ,1,0,0,1,15,LIMA,05,CAÑETE,11,PACARAN,2, 
2021,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00093,11,1,1,2,72.2192307692308,1, ,1,0,0,1,15,LIMA,05,CAÑETE,11,PACARAN,1, 
2021,11,ICA,02,CHINCHA,06,GROCIO PRADO,12642,00028,4,1,1,2,28.5741758241758,1, ,1,0,0,1,11,ICA,02,CHINCHA,02,ALTO LARAN,1, 
2021,11,ICA,02,CHINCHA,10,SUNAMPE,12665,00099,8,1,1,2,44.4487179487179,1, ,1,0,0,1,11,ICA,02,CHINCHA,01,CHINCHA ALTA,1, 
2021,11,ICA,02,CHINCHA,05,EL CARMEN,12699,00052,7,1,1,2,40.0038461538462,1, ,1,0,0,1,11,ICA,05,PISCO,07,SAN CLEMENTE,3, 
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1, ,1,1,0,1,11,ICA,05,PISCO,04,INDEPENDENCIA,1, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12714,00070,8,1,1,2,30.7721893491124,1, ,1,0,0,1,11,ICA,05,PISCO,03,HUMAY,1, 
2021,11,ICA,05,PISCO,02,HUANCANO,12716,00126,10,1,2,5,13.9795918367347,1, ,0,0,1,1,11,ICA,05,PISCO,04,INDEPENDENCIA,1, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00007,2,1,1,2,28.5741758241758,1, ,1,0,0,1,11,ICA,05,PISCO,04,INDEPENDENCIA,1, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00119,10,1,1,2,28.5741758241758,1, ,1,0,0,1,11,ICA,05,PISCO,04,INDEPENDENCIA,3, 
2021,11,ICA,05,PISCO,01,PISCO,12728,00025,3,1,1,2,30.7721893491124,1, ,1,1,0,1,11,ICA,05,PISCO,07,SAN CLEMENTE,1, 
